IV	16459030	16459417	.	1000	.	-1	55.94180	-1	130	3.387137	3.705143	16459030	16459332	71.83240	126	16459035	16459417	55.94180	129
III_1	3910582	3910985	.	1000	.	-1	54.69580	-1	239	3.314032	3.641074	3910582	3910985	79.75340	242	3910582	3910922	54.69580	237
V_1	1532303	1532649	.	1000	.	-1	54.05380	-1	163	3.384014	3.702772	1532342	1532637	54.05380	122	1532303	1532649	57.86610	166
II_1	3359354	3359915	.	1000	.	-1	54.03550	-1	191	3.394007	3.714745	3359386	3359915	57.88530	157	3359354	3359881	54.03550	193
X_1	161203	161972	.	1000	.	-1	54.03550	-1	529	3.362845	3.688470	161227	161972	72.85870	507	161203	161969	54.03550	528
IV	15766559	15766798	.	1000	.	-1	53.82250	-1	134	3.392443	3.712313	15766559	15766792	60.38300	135	15766575	15766798	53.82250	117
I_1	1242130	1242440	.	1000	.	-1	53.29730	-1	175	3.382049	3.700417	1242130	1242440	53.29730	177	1242140	1242425	62.04920	164
I_1	7073967	7074285	.	1000	.	-1	53.25370	-1	125	3.390306	3.709897	7073972	7074285	61.78590	120	7073967	7074248	53.25370	125
II_1	11899819	11900125	.	1000	.	-1	53.10730	-1	146	3.369330	3.693237	11899839	11900114	53.10730	133	11899819	11900125	59.80800	140
X_1	13808312	13808854	.	1000	.	-1	53.10730	-1	104	3.364085	3.690842	13808324	13808847	53.10730	93	13808312	13808854	54.98640	103
II_1	8952568	8953574	.	1000	.	-1	53.08920	-1	697	3.375148	3.698027	8952596	8953574	65.75680	663	8952568	8953502	53.08920	703
V_1	8256410	8257201	.	1000	.	-1	52.73980	-1	630	3.350681	3.672275	8256428	8257201	52.73980	626	8256410	8257180	65.78700	616
IV	1153654	1154156	.	1000	.	-1	52.16540	-1	237	3.355426	3.683749	1153654	1154128	52.16540	288	1153666	1154156	53.08920	174
III_1	5033356	5033626	.	1000	.	-1	52.14750	-1	134	3.355369	3.681407	5033356	5033626	67.76610	135	5033357	5033624	52.14750	132
V_1	4896732	4897051	.	1000	.	-1	52.14750	-1	137	3.369500	3.695615	4896732	4897024	54.05380	139	4896761	4897051	52.14750	107
I_1	778064	778541	.	1000	.	-1	51.22820	-1	237	3.318270	3.647608	778069	778541	51.22820	243	778064	778541	69.76950	226
II_1	9652069	9652511	.	1000	.	-1	51.04440	-1	199	3.361987	3.686125	9652176	9652510	55.71710	92	9652069	9652511	51.04440	200
IV	7083144	7084154	.	1000	.	-1	50.83400	-1	379	3.354152	3.679087	7083161	7083992	61.78720	358	7083144	7084154	50.83400	383
II_1	15056982	15057771	.	1000	.	-1	50.27820	-1	662	3.352401	3.674528	15056982	15057770	54.05380	663	15057217	15057771	50.27820	427
V_1	4833344	4833987	.	1000	.	-1	50.27820	-1	491	3.353611	3.676797	4833561	4833987	55.96060	265	4833344	4833987	50.27820	501
I_1	535358	535679	.	1000	.	-1	50.14620	-1	144	3.336098	3.660899	535358	535639	50.14620	142	535376	535679	51.04440	128
V_1	11087485	11088845	.	1000	.	-1	50.13690	-1	870	3.336866	3.663131	11087504	11088845	51.01390	859	11087485	11088835	50.13690	863
III_1	13068580	13069488	.	1000	.	-1	49.90640	-1	418	3.343420	3.669983	13068580	13069488	61.56370	688	13068583	13069481	49.90640	145
IV	13399870	13401197	.	1000	.	-1	49.46900	-1	1029	3.332563	3.656469	13399870	13401197	62.77340	1049	13400350	13401060	49.46900	529
I_1	9348866	9349430	.	1000	.	-1	49.36800	-1	392	3.337156	3.665388	9348866	9349430	49.36800	392	9348982	9349408	51.21050	276
I_1	9333745	9334501	.	1000	.	-1	49.35070	-1	554	3.330247	3.654275	9334088	9334480	50.29570	199	9333745	9334501	49.35070	567
IV	7039599	7040042	.	1000	.	-1	48.42810	-1	320	3.321710	3.649824	7039599	7040042	61.78720	320	7039646	7040034	48.42810	274
I_1	4661102	4662186	.	1000	.	-1	48.42810	-1	344	3.333413	3.658672	4661103	4662172	55.00500	342	4661102	4662186	48.42810	345
V_1	9392149	9392433	.	1000	.	-1	48.42810	-1	130	3.338475	3.667675	9392155	9392433	55.71710	123	9392149	9392422	48.42810	131
V_1	12315731	12316112	.	1000	.	-1	48.42810	-1	233	3.313651	3.638936	12315789	12316112	48.44510	191	12315731	12316108	48.42810	218
III_1	5187475	5188027	.	1000	.	-1	48.38260	-1	341	3.315856	3.643238	5187475	5187996	48.62820	339	5187480	5188027	48.38260	339
V_1	19803083	19803382	.	1000	.	-1	48.08350	-1	164	3.305667	3.630510	19803091	19803382	48.08350	157	19803083	19803382	63.30590	164
IV	7796782	7797040	.	1000	.	-1	47.51030	-1	118	3.307164	3.632607	7796782	7797026	50.29570	108	7796807	7797040	47.51030	103
IV	8467418	8467737	.	1000	.	-1	47.51030	-1	141	3.322523	3.652038	8467434	8467737	53.10730	124	8467418	8467736	47.51030	142
I_1	13689042	13690246	.	1000	.	-1	47.51030	-1	213	3.236499	3.582213	13689058	13690246	66.75940	191	13689042	13690216	47.51030	220
V_1	4761406	4762655	.	1000	.	-1	47.51030	-1	857	3.317418	3.645416	4761466	4762655	53.10730	797	4761406	4762650	47.51030	857
IV	11027544	11027997	.	1000	.	-1	47.30440	-1	287	3.294883	3.622093	11027647	11027954	47.32130	182	11027544	11027997	47.30440	290
I_1	3995890	3996359	.	1000	.	-1	46.61410	-1	396	3.312023	3.634719	3995890	3996354	46.61410	396	3996139	3996359	56.90170	147
V_1	16897806	16898155	.	1000	.	-1	46.61410	-1	220	3.312319	3.636814	16897806	16898155	46.61410	216	16897812	16898153	54.03550	218
I_1	13989125	13990246	.	1000	.	-1	46.59750	-1	822	3.296025	3.626282	13989148	13990246	55.96060	803	13989125	13990246	46.59750	819
V_1	9448245	9448621	.	1000	.	-1	46.59750	-1	138	3.295386	3.624176	9448245	9448621	54.05380	119	9448260	9448617	46.59750	143
II_1	8203368	8203700	.	1000	.	-1	46.55970	-1	187	3.302336	3.628411	8203391	8203700	46.55970	165	8203368	8203700	58.14400	186
I_1	13499873	13500264	.	1000	.	-1	46.53860	-1	145	3.283672	3.615758	13499883	13500264	46.55520	135	13499873	13500257	46.53860	145
I_1	1430944	1431190	.	1000	.	-1	45.70610	-1	134	3.287261	3.619970	1430947	1431190	45.70610	135	1430944	1431188	56.90170	130
IV	16675527	16675886	.	1000	.	-1	45.68970	-1	166	3.277257	3.609511	16675527	16675886	48.44510	129	16675529	16675860	45.68970	202
I_1	5120941	5121713	.	1000	.	-1	45.68970	-1	358	3.279149	3.611586	5121063	5121713	54.05380	238	5120941	5121601	45.68970	357
I_1	9816280	9816642	.	1000	.	-1	45.68970	-1	182	3.246372	3.590588	9816280	9816639	62.34170	193	9816294	9816642	45.68970	157
I_1	10212878	10214483	.	1000	.	-1	45.68970	-1	309	3.273944	3.607433	10212878	10214423	45.70610	388	10212895	10214483	45.68970	214
V_1	8360152	8360767	.	1000	.	-1	45.68970	-1	165	3.202472	3.559046	8360152	8360757	64.75820	164	8360157	8360767	45.68970	161
I_1	2652472	2652798	.	1000	.	-1	45.34670	-1	195	3.273716	3.605379	2652472	2652798	47.42590	200	2652478	2652774	45.34670	185
III_1	9524153	9524592	.	1000	.	-1	45.19540	-1	215	3.285571	3.617858	9524153	9524592	45.19540	221	9524158	9524543	52.97940	204
V_1	15203839	15204522	.	1000	.	-1	44.80310	-1	163	3.282223	3.613672	15203853	15204432	44.80310	140	15203839	15204522	51.21050	173
II_1	11993113	11993415	.	1000	.	-1	44.78700	-1	141	3.260552	3.601164	11993116	11993387	47.52710	124	11993113	11993415	44.78700	156
IV	4725443	4725731	.	1000	.	-1	44.78700	-1	100	3.257109	3.599045	4725446	4725720	45.70610	97	4725443	4725731	44.78700	100
V_1	8546811	8547299	.	1000	.	-1	44.78700	-1	364	3.265506	3.603280	8546811	8547285	49.36800	364	8546997	8547299	44.78700	178
V_1	13327330	13327617	.	1000	.	-1	44.78700	-1	127	3.209649	3.569593	13327330	13327613	59.82770	128	13327331	13327617	44.78700	126
II_1	10414138	10414668	.	1000	.	-1	44.44790	-1	396	3.249925	3.594818	10414138	10414668	50.93640	410	10414147	10414652	44.44790	373
X_1	16868359	16868627	.	1000	.	-1	43.90530	-1	172	3.256446	3.596947	16868407	16868620	43.90530	117	16868359	16868627	55.54190	179
II_1	2927107	2927800	.	1000	.	-1	43.88930	-1	274	3.241727	3.586394	2927113	2927800	48.44510	273	2927107	2927795	43.88930	270
IV	2096417	2096834	.	1000	.	-1	43.88930	-1	233	3.233409	3.580127	2096420	2096807	53.10730	238	2096417	2096834	43.88930	226
V_1	15415103	15415648	.	1000	.	-1	42.99690	-1	135	3.224282	3.573886	15415133	15415503	43.01260	115	15415103	15415648	42.99690	126
I_1	2600159	2600625	.	1000	.	-1	42.66250	-1	181	3.216085	3.571754	2600189	2600486	42.98260	157	2600159	2600625	42.66250	175
X_1	13117485	13117813	.	1000	.	-1	42.12520	-1	161	3.247296	3.592694	13117485	13117813	42.12520	166	13117490	13117782	44.78700	151
III_1	11447231	11448091	.	1000	.	-1	41.79620	-1	426	3.172365	3.538210	11447231	11448091	41.79620	423	11447231	11448087	63.30590	429
IV	12785940	12786494	.	1000	.	-1	41.58050	-1	316	3.227331	3.575973	12785940	12786494	41.58050	296	12785986	12786483	43.84370	290
IV	2710549	2711592	.	1000	.	-1	41.41700	-1	903	3.169663	3.536119	2710549	2711592	54.04710	898	2710691	2711585	41.41700	767
V_1	8037416	8040529	.	1000	.	-1	41.40330	-1	189	3.243757	3.588486	8037416	8040529	41.40330	187	8037469	8040326	46.48990	139
I_1	519741	520030	.	1000	.	-1	41.22780	-1	166	3.114355	3.499611	519765	520030	57.88530	140	519741	520020	41.22780	168
I_1	11514998	11515357	.	1000	.	-1	41.22780	-1	152	3.206644	3.563232	11514998	11515357	44.80310	148	11515010	11515352	41.22780	145
III_1	13024525	13026265	.	1000	.	-1	40.36640	-1	1065	3.204967	3.561137	13024525	13026265	40.36640	1065	13024708	13026228	42.10970	882
II_1	4060563	4060844	.	1000	.	-1	40.36640	-1	150	3.238377	3.584298	4060563	4060844	40.36640	152	4060567	4060829	47.51030	145
II_1	2150946	2151214	.	1000	.	-1	40.35130	-1	129	3.194620	3.552818	2150947	2151202	43.90530	127	2150946	2151214	40.35130	131
IV	4049541	4049883	.	1000	.	-1	40.35130	-1	145	3.182298	3.544489	4049541	4049883	46.61410	162	4049544	4049871	40.35130	125
I_1	8865755	8866047	.	1000	.	-1	40.35130	-1	152	3.198731	3.554900	8865755	8866028	42.12520	152	8865766	8866047	40.35130	141
I_1	9538821	9539574	.	1000	.	-1	40.35130	-1	237	3.184876	3.546574	9538918	9539574	45.70610	139	9538821	9539294	40.35130	239
III_1	3736802	3737264	.	1000	.	-1	40.04670	-1	202	3.232505	3.578059	3736802	3737146	40.04670	183	3736840	3737264	45.68970	184
III_1	5892029	5892273	.	1000	.	-1	39.49510	-1	135	3.194223	3.550759	5892048	5892273	39.49510	117	5892029	5892265	41.22780	135
IV	13929659	13929890	.	1000	.	-1	39.49510	-1	112	3.201468	3.556972	13929659	13929885	39.49510	113	13929669	13929890	42.99690	102
V_1	10909012	10909317	.	1000	.	-1	39.49510	-1	158	3.209036	3.567454	10909038	10909317	39.49510	135	10909012	10909312	42.99690	156
V_1	15532119	15533360	.	1000	.	-1	39.49510	-1	730	3.208823	3.565339	15532209	15533360	39.49510	709	15532119	15533305	43.88930	661
IV	15471484	15471739	.	1000	.	-1	39.48020	-1	143	3.169274	3.534051	15471484	15471739	39.49510	149	15471484	15471730	39.48020	138
III_1	8460196	8460417	.	1000	.	-1	38.65430	-1	86	3.155354	3.529824	8460196	8460417	44.17220	83	8460204	8460407	38.65430	81
II_1	7055756	7056030	.	1000	.	-1	38.62930	-1	147	3.109698	3.493306	7055765	7056030	38.62930	138	7055756	7056028	60.78540	148
II_1	11602916	11603229	.	1000	.	-1	38.62930	-1	143	3.178290	3.542396	11602916	11603203	38.62930	149	11602931	11603229	40.35130	123
V_1	15079337	15079575	.	1000	.	-1	38.62930	-1	98	3.163606	3.531960	15079338	15079575	38.62930	97	15079337	15079568	39.48020	98
IV	8428300	8428969	.	1000	.	-1	38.57980	-1	486	3.145242	3.521313	8428338	8428943	44.71220	462	8428300	8428969	38.57980	472
X_1	11427343	11427973	.	1000	.	-1	38.30360	-1	170	3.145309	3.523431	11427343	11427973	43.56690	162	11427410	11427850	38.30360	112
V_1	8425763	8426925	.	1000	.	-1	37.82340	-1	794	3.186887	3.548662	8425800	8426904	37.82340	758	8425763	8426925	45.02850	793
III_1	5743153	5743454	.	1000	.	-1	37.76630	-1	134	3.175198	3.540302	5743171	5743448	37.76630	125	5743153	5743454	44.48180	125
III_1	1867435	1867702	.	1000	.	-1	37.75470	-1	140	3.126526	3.512664	1867454	1867702	45.35840	123	1867435	1867698	37.75470	139
IV	13239237	13240810	.	1000	.	-1	37.75470	-1	1451	3.116643	3.508228	13239237	13240809	45.70610	1456	13239281	13240810	37.75470	1403
II_1	8033526	8034473	.	1000	.	-1	36.91450	-1	360	3.150046	3.525575	8033526	8034275	36.91450	363	8033526	8034473	39.42750	358
IV	4445641	4446075	.	1000	.	-1	36.80240	-1	258	3.154159	3.527704	4445689	4446075	36.80240	210	4445641	4446056	40.23230	258
IV	15827288	15827706	.	1000	.	-1	36.71460	-1	146	3.108017	3.491229	15827288	15827701	41.44420	147	15827289	15827706	36.71460	144
I_1	6583284	6583543	.	1000	.	-1	36.47600	-1	123	3.128006	3.514838	6583298	6583535	36.47600	107	6583284	6583543	47.90120	125
II_1	1321778	1322145	.	1000	.	-1	36.06570	-1	203	3.115819	3.506042	1321848	1322113	36.06570	154	1321778	1322145	47.51030	182
II_1	15036057	15036592	.	1000	.	-1	36.06570	-1	328	3.115398	3.503878	15036057	15036581	36.06570	337	15036145	15036592	36.90030	231
I_1	2070445	2071848	.	1000	.	-1	36.06570	-1	879	3.112670	3.497500	2070445	2071848	36.06570	776	2070507	2071817	49.35070	921
I_1	13346277	13346914	.	1000	.	-1	36.06570	-1	519	3.142377	3.519195	13346277	13346898	36.06570	524	13346295	13346914	40.35130	497
III_1	3814330	3814839	.	1000	.	-1	35.75470	-1	180	3.094680	3.482855	3814330	3814776	40.37910	173	3814332	3814839	35.75470	186
III_1	10768664	10768959	.	1000	.	-1	35.22270	-1	157	3.110181	3.495392	10768664	10768959	35.22270	149	10768667	10768951	36.90030	162
IV	15201719	15202094	.	1000	.	-1	35.22270	-1	117	3.116679	3.510433	15201731	15202094	35.22270	88	15201719	15202053	43.88930	135
V_1	1870807	1871072	.	1000	.	-1	35.22270	-1	117	3.133147	3.517026	1870810	1871060	35.22270	114	1870807	1871072	42.99690	118
IV	4390548	4390765	.	1000	.	-1	35.20890	-1	116	2.956347	3.392380	4390548	4390765	53.10730	117	4390555	4390761	35.20890	109
III_1	7511502	7513755	.	1000	.	-1	34.91650	-1	636	3.095320	3.484944	7511502	7513750	38.65390	1044	7511502	7513755	34.91650	229
I_1	1833932	1835940	.	1000	.	-1	34.91650	-1	1013	3.096308	3.487052	1833932	1835940	37.76910	1036	1834197	1835677	34.91650	725
II_1	2332982	2333512	.	1000	.	-1	34.49330	-1	363	3.114513	3.501733	2332988	2333471	34.49330	373	2332982	2333512	39.86190	347
II_1	14183847	14184449	.	1000	.	-1	34.49330	-1	390	3.064331	3.466223	14183847	14184404	34.49330	396	14183967	14184449	47.34930	265
IV	7548063	7548551	.	1000	.	-1	34.49330	-1	353	3.108006	3.489176	7548063	7548533	34.49330	354	7548095	7548551	42.66250	320
III_1	13560560	13560817	.	1000	.	-1	34.38560	-1	145	3.093158	3.480777	13560582	13560817	34.38560	124	13560560	13560817	36.90030	144
IV	13847313	13847701	.	1000	.	-1	34.38560	-1	237	3.088355	3.476629	13847313	13847700	34.38560	237	13847326	13847701	36.90030	224
IV	15933107	15933589	.	1000	.	-1	34.38560	-1	247	3.080026	3.470412	15933107	15933589	34.38560	246	15933137	15933589	35.20890	219
I_1	7913118	7913515	.	1000	.	-1	34.37200	-1	198	3.084401	3.474551	7913118	7913458	35.22270	177	7913150	7913515	34.37200	187
I_1	9646518	9646785	.	1000	.	-1	34.07390	-1	136	3.047649	3.457550	9646521	9646785	42.10960	134	9646518	9646775	34.07390	135
II_1	11807472	11808218	.	1000	.	-1	33.75580	-1	335	3.090034	3.478698	11807472	11808218	33.75580	325	11807703	11808110	37.44830	115
IV	8498870	8500359	.	1000	.	-1	33.71350	-1	234	3.082023	3.472478	8498911	8500357	33.71350	190	8498870	8500359	36.59860	339
III_1	3710363	3710639	.	1000	.	-1	33.55440	-1	123	3.034678	3.444600	3710374	3710607	33.55440	110	3710363	3710639	44.78700	125
III_1	6185800	6186091	.	1000	.	-1	33.55440	-1	146	3.058191	3.464052	6185800	6186091	33.55440	151	6185800	6186086	34.37200	141
II_1	10962666	10962865	.	1000	.	-1	33.55440	-1	120	3.053759	3.459733	10962680	10962865	33.55440	106	10962666	10962864	42.99690	120
IV	11178926	11179547	.	1000	.	-1	33.55440	-1	381	3.018975	3.433980	11178926	11179543	33.55440	377	11178926	11179547	46.59750	386
V_1	15484692	15485113	.	1000	.	-1	33.55440	-1	132	3.079953	3.468369	15484692	15485113	33.55440	119	15484699	15485110	38.61470	139
IV	16845356	16845730	.	1000	.	-1	33.54100	-1	206	3.036828	3.448902	16845406	16845711	39.49510	156	16845356	16845730	33.54100	206
I_1	14776256	14776703	.	1000	.	-1	33.54100	-1	187	3.056517	3.461892	14776290	14776703	39.49510	157	14776256	14776643	33.54100	184
IV	13512229	13512499	.	1000	.	-1	32.72920	-1	152	3.033973	3.442476	13512229	13512499	32.72920	146	13512250	13512499	42.99690	138
III_1	3472986	3473237	.	1000	.	-1	32.71610	-1	114	3.044470	3.453230	3472986	3473202	35.22270	114	3472993	3473237	32.71610	107
III_1	10290833	10291111	.	1000	.	-1	32.71610	-1	124	3.032942	3.440367	10290833	10291092	36.06570	116	10290833	10291111	32.71610	133
II_1	8622284	8623398	.	1000	.	-1	32.71610	-1	791	2.993072	3.416439	8622284	8623398	39.49510	818	8622573	8623369	32.71610	476
II_1	15032123	15032364	.	1000	.	-1	32.71610	-1	136	3.022114	3.436130	15032123	15032364	36.91450	126	15032125	15032360	32.71610	144
II_1	8301653	8302248	.	1000	.	-1	32.49350	-1	112	3.047583	3.455390	8301670	8302248	32.49350	93	8301653	8302245	39.86410	114
III_1	9428048	9428449	.	1000	.	-1	32.48480	-1	141	3.042216	3.451076	9428069	9428449	32.48480	120	9428048	9428323	34.07390	141
V_1	8424801	8425255	.	1000	.	-1	32.47070	-1	273	3.005771	3.429607	8424836	8425201	37.76910	224	8424801	8425255	32.47070	287
I_1	14797681	14802759	.	1000	.	-1	32.13510	-1	748	1.628577	2.466389	14797684	14802741	32.13510	791	14797681	14802759	104.13300	1115
II_1	12031564	12031822	.	1000	.	-1	32.04260	-1	109	2.991345	3.414284	12031564	12031807	37.82340	109	12031568	12031822	32.04260	105
III_1	12782452	12783104	.	1000	.	-1	31.91020	-1	474	3.035659	3.446743	12782471	12783104	31.91020	426	12782452	12783079	37.75470	504
IV	9147037	9147303	.	1000	.	-1	31.91020	-1	137	3.032688	3.438279	9147043	9147296	31.91020	123	9147037	9147303	36.05170	145
IV	5469807	5470079	.	1000	.	-1	31.89730	-1	129	2.996526	3.422966	5469807	5470079	36.06570	129	5469827	5470077	31.89730	109
X_1	5235096	5235376	.	1000	.	-1	31.89730	-1	128	2.967922	3.398925	5235096	5235333	38.62930	119	5235096	5235376	31.89730	137
V_1	6601292	6601580	.	1000	.	-1	31.69170	-1	138	2.967572	3.396771	6601296	6601560	31.69170	157	6601292	6601580	42.99690	115
I_1	9652593	9652856	.	1000	.	-1	31.30180	-1	162	2.998525	3.425175	9652616	9652850	31.30180	139	9652593	9652856	40.33300	162
IV	16458435	16458736	.	1000	.	-1	31.21760	-1	152	2.995370	3.418603	16458466	16458727	31.21760	117	16458435	16458736	32.00540	157
II_1	437324	437698	.	1000	.	-1	31.09740	-1	175	3.002040	3.427393	437352	437608	31.09740	164	437324	437698	38.61470	158
IV	7946965	7947221	.	1000	.	-1	31.09740	-1	129	3.014330	3.431816	7946966	7947220	31.09740	137	7946965	7947221	36.90030	121
II_1	14279688	14280376	.	1000	.	-1	31.08480	-1	258	2.898450	3.348365	14279690	14280376	40.04670	220	14279688	14280353	31.08480	294
I_1	4588843	4589053	.	1000	.	-1	31.08480	-1	148	2.972187	3.401099	4588843	4589053	36.91450	148	4588848	4589044	31.08480	143
I_1	10015929	10017203	.	1000	.	-1	31.08480	-1	822	2.976072	3.407655	10015939	10017203	35.22270	812	10015929	10017117	31.08480	822
III_1	4490081	4490469	.	1000	.	-1	31.04210	-1	266	2.995651	3.420774	4490081	4490462	31.04210	267	4490214	4490469	39.36600	133
IV	1710561	1711522	.	1000	.	-1	30.72650	-1	661	2.972413	3.403262	1710561	1711497	30.72650	692	1710575	1711522	31.02800	616
IV	6756515	6756767	.	1000	.	-1	30.29090	-1	142	2.980173	3.412064	6756538	6756767	30.29090	124	6756515	6756765	36.90030	138
IV	2245229	2245460	.	1000	.	-1	30.27850	-1	144	2.916924	3.363814	2245236	2245460	37.76910	137	2245229	2245437	30.27850	144
X_1	15497872	15498122	.	1000	.	-1	30.27370	-1	113	2.904163	3.357139	15497872	15498099	38.28310	103	15497878	15498122	30.27370	117
I_1	4552640	4552966	.	1000	.	-1	30.02710	-1	107	2.979209	3.409860	4552641	4552928	30.02710	107	4552640	4552966	32.71610	107
IV	4388808	4390072	.	1000	.	-1	30.00060	-1	251	2.933328	3.377039	4388808	4389977	30.00060	251	4388810	4390072	40.18160	249
X_1	6047904	6048429	.	1000	.	-1	29.98660	-1	322	2.959152	3.394575	6047904	6048397	31.81080	306	6047920	6048429	29.98660	323
III_1	1426697	1427775	.	1000	.	-1	29.81110	-1	659	2.972770	3.405448	1426697	1427775	29.81110	644	1426705	1427726	32.57050	666
V_1	18987807	18988086	.	1000	.	-1	29.61970	-1	147	2.952756	3.388027	18987807	18988071	31.83270	161	18987814	18988086	29.61970	126
III_1	7172168	7172826	.	1000	.	-1	29.49080	-1	524	2.949473	3.385849	7172435	7172826	29.49080	249	7172168	7172823	33.54100	533
II_1	7682329	7682570	.	1000	.	-1	29.49080	-1	120	2.955688	3.390203	7682337	7682570	29.49080	111	7682329	7682554	31.89730	121
I_1	3009653	3010119	.	1000	.	-1	29.49080	-1	336	2.946328	3.383669	3009671	3010095	29.49080	314	3009653	3010119	30.27850	341
III_1	4186634	4190525	.	1000	.	-1	29.47860	-1	378	2.931331	3.374835	4186634	4190508	34.38560	379	4186641	4190525	29.47860	370
IV	14461388	14461683	.	1000	.	-1	29.47860	-1	166	2.862850	3.326393	14461431	14461683	38.62930	130	14461388	14461683	29.47860	160
X_1	9358281	9358638	.	1000	.	-1	29.04850	-1	176	2.920211	3.366014	9358288	9358610	29.04850	139	9358281	9358638	29.33530	206
III_1	8882321	8882628	.	1000	.	-1	28.89220	-1	188	2.901183	3.350546	8882335	8882626	28.89220	171	8882321	8882628	38.18100	192
X_1	5235922	5236171	.	1000	.	-1	28.87920	-1	119	2.861456	3.324179	5235922	5236171	36.53690	114	5235922	5236146	28.87920	124
III_1	840575	841210	.	1000	.	-1	28.81760	-1	406	2.941844	3.381477	840575	841159	28.81760	400	840665	841210	32.80490	323
II_1	1035650	1035894	.	1000	.	-1	28.69720	-1	101	2.924015	3.370420	1035652	1035871	28.69720	84	1035650	1035894	31.08480	117
V_1	7822552	7823647	.	1000	.	-1	28.69720	-1	824	2.934504	3.379250	7822601	7823647	28.69720	794	7822552	7823637	32.71610	806
V_1	17064840	17065315	.	1000	.	-1	28.69720	-1	363	2.928692	3.372634	17064840	17065298	28.69720	368	17064842	17065315	32.71610	357
IV	4898259	4898446	.	1000	.	-1	28.68520	-1	78	2.671341	3.176027	4898259	4898442	44.80310	78	4898266	4898446	28.68520	71
V_1	12314475	12314946	.	1000	.	-1	28.68520	-1	194	2.921630	3.368211	12314475	12314875	31.91020	198	12314496	12314946	28.68520	170
X_1	17327465	17327769	.	1000	.	-1	28.68520	-1	165	2.810592	3.288355	17327465	17327757	38.62930	165	17327481	17327769	28.68520	149
III_1	6986522	6988182	.	1000	.	-1	28.57980	-1	193	2.910618	3.361589	6986523	6988031	28.57980	190	6986522	6988182	29.79760	196
III_1	5463520	5463793	.	1000	.	-1	28.51470	-1	175	2.897952	3.346204	5463549	5463793	28.51470	156	5463520	5463787	29.05460	165
II_1	7170109	7170339	.	1000	.	-1	28.51470	-1	131	2.758866	3.248306	7170109	7170336	28.51470	124	7170113	7170339	42.69450	134
V_1	8066392	8066678	.	1000	.	-1	28.51470	-1	122	2.902939	3.354924	8066404	8066678	28.51470	111	8066392	8066665	33.35030	121
IV	8893809	8894124	.	1000	.	-1	28.30330	-1	115	2.902273	3.352728	8893809	8894118	28.30330	116	8893817	8894124	29.82440	107
V_1	17879582	17879956	.	1000	.	-1	28.11680	-1	140	2.833742	3.308684	17879609	17879956	28.11680	113	17879582	17879899	36.96730	140
IV	11154685	11155027	.	1000	.	-1	28.02620	-1	245	2.881306	3.337341	11154685	11155016	28.02620	238	11154826	11155027	33.26940	112
I_1	9650817	9651914	.	1000	.	-1	27.95820	-1	671	2.822779	3.299664	9650855	9651906	36.69400	630	9650817	9651914	27.95820	674
I_1	13333423	13334118	.	1000	.	-1	27.91020	-1	354	2.876535	3.332958	13333489	13334116	27.91020	286	13333423	13334118	29.47860	356
V_1	7556067	7556380	.	1000	.	-1	27.91020	-1	151	2.801290	3.277285	7556071	7556380	27.91020	149	7556067	7556368	36.05170	149
X_1	2007263	2007553	.	1000	.	-1	27.91020	-1	84	2.712778	3.213108	2007268	2007545	27.91020	79	2007263	2007553	42.10970	84
X_1	5062254	5062599	.	1000	.	-1	27.91020	-1	62	2.873445	3.328620	5062262	5062573	27.91020	54	5062254	5062599	33.54100	63
IV	16910909	16911213	.	1000	.	-1	27.89840	-1	143	2.908201	3.359368	16910909	16911213	30.29090	142	16910936	16911212	27.89840	117
I_1	6864208	6864913	.	1000	.	-1	27.89840	-1	526	2.812413	3.290593	6864243	6864913	36.06570	475	6864208	6864913	27.89840	543
I_1	13002625	13002985	.	1000	.	-1	27.89840	-1	173	2.876073	3.330788	13002670	13002985	27.91020	159	13002625	13002977	27.89840	142
X_1	1646833	1647414	.	1000	.	-1	27.85130	-1	337	2.838714	3.310952	1646833	1647414	27.85130	317	1646833	1647383	33.54100	357
II_1	11941531	11942822	.	1000	.	-1	27.81730	-1	1047	2.815941	3.297374	11941559	11942783	27.81730	1046	11941531	11942822	34.37200	1021
V_1	10353543	10354065	.	1000	.	-1	27.73210	-1	241	2.859684	3.321973	10353621	10354061	27.73210	178	10353543	10354065	31.77700	226
IV	3212017	3212234	.	1000	.	-1	27.69820	-1	130	2.850188	3.313206	3212035	3212227	27.69820	105	3212017	3212234	32.29290	138
IV	11375673	11378019	.	1000	.	-1	27.55340	-1	1990	2.852959	3.315393	11375752	11377959	27.55340	1873	11375673	11378019	31.79640	2029
II_1	11905064	11906059	.	1000	.	-1	27.28730	-1	697	2.855609	3.317582	11905064	11906059	27.28730	685	11905285	11905994	30.14100	488
III_1	7120816	7121130	.	1000	.	-1	27.27430	-1	162	2.887006	3.343980	7120816	7121130	28.77120	163	7120866	7121122	27.27430	111
III_1	1156938	1157372	.	1000	.	-1	27.12990	-1	159	2.677239	3.178196	1156938	1157372	27.12990	150	1156952	1157372	39.50590	155
V_1	17639720	17639900	.	1000	.	-1	27.12990	-1	90	2.761885	3.252775	17639726	17639879	27.12990	82	17639720	17639900	34.37200	93
III_1	4491424	4492024	.	1000	.	-1	27.11830	-1	250	2.828328	3.304165	4491429	4492016	27.12990	241	4491424	4492024	27.11830	254
